Commit URL|Extract Refactoring Description|EM: Facilitate extension|EM: Introduce alternative method signature|EM: Remove duplication|EM: Decompose method to improve readability|EM: Replace method keeping backward compatibility|EM: Enable overriding|EM: Introduce async operation|EM: Introduce factory method|EM: Improve testability|EM: Enable recursion|EM: Extract reusable method
"https://github.com/BuildCraft/BuildCraft/commit/a5cdd8c4b10a738cb44819d7cc2fee5f5965d4a0"|Push Down Attribute public index : BlockIndex from class buildcraft.api.robots.ResourceId to private index : BlockIndex from class buildcraft.api.robots.ResourceIdRequest|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/BuildCraft/BuildCraft/commit/a5cdd8c4b10a738cb44819d7cc2fee5f5965d4a0"|Push Down Method public equals(obj Object) : boolean from class buildcraft.api.robots.ResourceId to public equals(obj Object) : boolean from class buildcraft.api.robots.ResourceIdBlock|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/BuildCraft/BuildCraft/commit/a5cdd8c4b10a738cb44819d7cc2fee5f5965d4a0"|Push Down Method public equals(obj Object) : boolean from class buildcraft.api.robots.ResourceId to public equals(obj Object) : boolean from class buildcraft.api.robots.ResourceIdRequest|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/BuildCraft/BuildCraft/commit/a5cdd8c4b10a738cb44819d7cc2fee5f5965d4a0"|Push Down Method protected readFromNBT(nbt NBTTagCompound) : void from class buildcraft.api.robots.ResourceId to protected readFromNBT(nbt NBTTagCompound) : void from class buildcraft.api.robots.ResourceIdBlock|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/BuildCraft/BuildCraft/commit/a5cdd8c4b10a738cb44819d7cc2fee5f5965d4a0"|Push Down Attribute public side : ForgeDirection from class buildcraft.api.robots.ResourceId to private side : ForgeDirection from class buildcraft.api.robots.ResourceIdRequest|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/BuildCraft/BuildCraft/commit/a5cdd8c4b10a738cb44819d7cc2fee5f5965d4a0"|Push Down Attribute public index : BlockIndex from class buildcraft.api.robots.ResourceId to public index : BlockIndex from class buildcraft.api.robots.ResourceIdBlock|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/BuildCraft/BuildCraft/commit/a5cdd8c4b10a738cb44819d7cc2fee5f5965d4a0"|Push Down Attribute public side : ForgeDirection from class buildcraft.api.robots.ResourceId to public side : ForgeDirection from class buildcraft.api.robots.ResourceIdBlock|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/FasterXML/jackson-databind/commit/cfe88fe3fbcc6b02ca55cee7b1f4ab13e249edea"|Extract Method protected classForName(name String, initialize boolean, loader ClassLoader) : Class<?> extracted from public findClass(className String) : Class<?> in class com.fasterxml.jackson.databind.type.TypeFactory|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/FasterXML/jackson-databind/commit/cfe88fe3fbcc6b02ca55cee7b1f4ab13e249edea"|Extract Method protected classForName(name String) : Class<?> extracted from public findClass(className String) : Class<?> in class com.fasterxml.jackson.databind.type.TypeFactory|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/linkedin/rest.li/commit/54fa890a6af4ccf564fb481d3e1b6ad4d084de9e"|Move Method public testEncodingGeneration(encoding EncodingType[], acceptEncoding String) : void from class com.linkedin.restli.examples.TestCompressionServer to public testEncodingGeneration(encoding EncodingType[], acceptEncoding String) : void from class com.linkedin.r2.filter.compression.TestClientCompressionFilter|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/linkedin/rest.li/commit/54fa890a6af4ccf564fb481d3e1b6ad4d084de9e"|Extract Method public addCompressionHeaders(getMessage HttpGet, acceptEncoding String) : void extracted from public testCompressionBetter(compressor Compressor) : void in class com.linkedin.restli.examples.TestCompressionServer|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/linkedin/rest.li/commit/54fa890a6af4ccf564fb481d3e1b6ad4d084de9e"|Extract Method public addCompressionHeaders(getMessage HttpGet, acceptEncoding String) : void extracted from public testAcceptEncoding(acceptedEncoding String, contentEncoding String) : void in class com.linkedin.restli.examples.TestCompressionServer|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/linkedin/rest.li/commit/54fa890a6af4ccf564fb481d3e1b6ad4d084de9e"|Move Method public shouldCompressRequest(entityLength int, requestCompressionOverride CompressionOption) : boolean from class com.linkedin.r2.filter.CompressionConfig to private shouldCompressRequest(entityLength int, requestCompressionOverride CompressionOption) : boolean from class com.linkedin.r2.filter.compression.ClientCompressionFilter|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/linkedin/rest.li/commit/54fa890a6af4ccf564fb481d3e1b6ad4d084de9e"|Extract Method public addCompressionHeaders(getMessage HttpGet, acceptEncoding String) : void extracted from public testCompressionWorse(compressor Compressor) : void in class com.linkedin.restli.examples.TestCompressionServer|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/linkedin/rest.li/commit/54fa890a6af4ccf564fb481d3e1b6ad4d084de9e"|Extract Method public addCompressionHeaders(getMessage HttpGet, acceptEncoding String) : void extracted from public testCompatibleDefault(acceptEncoding String, contentEncoding String) : void in class com.linkedin.restli.examples.TestCompressionServer|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/linkedin/rest.li/commit/54fa890a6af4ccf564fb481d3e1b6ad4d084de9e"|Extract Method public addCompressionHeaders(getMessage HttpGet, acceptEncoding String) : void extracted from public test406Error(acceptContent String) : void in class com.linkedin.restli.examples.TestCompressionServer|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/linkedin/rest.li/commit/54fa890a6af4ccf564fb481d3e1b6ad4d084de9e"|Move Method public contentEncodingGeneratorDataProvider() : Object[][] from class com.linkedin.restli.examples.TestCompressionServer to public contentEncodingGeneratorDataProvider() : Object[][] from class com.linkedin.r2.filter.compression.TestClientCompressionFilter|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/linkedin/rest.li/commit/54fa890a6af4ccf564fb481d3e1b6ad4d084de9e"|Extract Method public addResponseCompressionHeaders(responseCompressionOverride CompressionOption, req RestRequest) : RestRequest extracted from public onRestRequest(req RestRequest, requestContext RequestContext, wireAttrs Map<String,String>, nextFilter NextFilter<RestRequest,RestResponse>) : void in class com.linkedin.r2.filter.compression.ClientCompressionFilter|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/linkedin/rest.li/commit/54fa890a6af4ccf564fb481d3e1b6ad4d084de9e"|Inline Method public createServer(engine Engine, port int, supportedCompression String, useAsyncServletApi boolean, asyncTimeOut int, requestFilters List<? extends RequestFilter>, responseFilters List<? extends ResponseFilter>) : HttpServer inlined to public createServer(engine Engine, port int, supportedCompression String, useAsyncServletApi boolean, asyncTimeOut int) : HttpServer in class com.linkedin.restli.examples.RestLiIntTestServer|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/open-keychain/open-keychain/commit/c11fef6e7c80681ce69e5fdc7f4796b0b7a18e2b"|Extract Method protected cryptoOperation(cryptoInput CryptoInputParcel, showProgress boolean) : void extracted from protected cryptoOperation(cryptoInput CryptoInputParcel) : void in class org.sufficientlysecure.keychain.ui.base.CryptoOperationFragment|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/open-keychain/open-keychain/commit/c11fef6e7c80681ce69e5fdc7f4796b0b7a18e2b"|Extract Method public displayInputFragment(showOpenDialog boolean) : void extracted from private handleActions(savedInstanceState Bundle, intent Intent) : void in class org.sufficientlysecure.keychain.ui.DecryptFilesActivity|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/baasbox/baasbox/commit/d949fe9079a82ee31aa91244aa67baaf56b7e28f"|Extract Method public execMultiLineCommands(db ODatabaseRecordTx, log boolean, stopOnException boolean, commands String...) : void extracted from public execMultiLineCommands(db ODatabaseRecordTx, log boolean, commands String...) : void in class com.baasbox.db.DbHelper|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/phishman3579/java-algorithms-implementation/commit/f2385a56e6aa040ea4ff18a23ce5b63a4eeacf29"|Extract Method private putOutTheGarbage() : void extracted from public main(args String[]) : void in class com.jwetherell.algorithms.sorts.timing.SortsTiming|0|0|1|0|0|0|0|0|0|0|0
"https://github.com/abarisain/dmix/commit/885771d57c97bd2dd48951e8aeaaa87ceb87532b"|Inline Method package processIntent(action String, mpd MPD) : void inlined to protected onHandleIntent(intent Intent) : void in class com.namelessdev.mpdroid.widgets.WidgetHelperService|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/grails/grails-core/commit/480537e0f8aaf50a7648bf445b33230aa32a9b44"|Extract Method public weaveTestMixins(classNode ClassNode, values ListExpression, applicationClassNode ClassNode) : void extracted from public weaveTestMixins(classNode ClassNode, values ListExpression) : void in class org.grails.compiler.injection.test.TestMixinTransformation|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/grails/grails-core/commit/480537e0f8aaf50a7648bf445b33230aa32a9b44"|Extract Method public weaveMixinsIntoClass(classNode ClassNode, values ListExpression, applicationClassNode ClassNode) : void extracted from public weaveMixinsIntoClass(classNode ClassNode, values ListExpression) : void in class org.grails.compiler.injection.test.TestMixinTransformation|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/cwensel/cascading/commit/f9d3171f5020da5c359cdda28ef05172e858c464"|Move Method protected logWarn(message String, arguments Object...) : void from class cascading.stats.tez.TezNodeStats to protected logWarn(message String, arguments Object...) : void from class cascading.stats.CascadingStats|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/cwensel/cascading/commit/f9d3171f5020da5c359cdda28ef05172e858c464"|Move Method protected logInfo(message String, arguments Object...) : void from class cascading.stats.tez.TezNodeStats to protected logInfo(message String, arguments Object...) : void from class cascading.stats.CascadingStats|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/cwensel/cascading/commit/f9d3171f5020da5c359cdda28ef05172e858c464"|Move Attribute private prefixID : String from class cascading.stats.tez.TezNodeStats to private prefixID : String from class cascading.stats.CascadingStats|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/cwensel/cascading/commit/f9d3171f5020da5c359cdda28ef05172e858c464"|Extract Method protected logWarn(message String, arguments Object...) : void extracted from protected fireListeners(fromStatus CascadingStats.Status, toStatus CascadingStats.Status) : void in class cascading.stats.CascadingStats|0|0|1|0|0|0|0|0|0|0|0
"https://github.com/cwensel/cascading/commit/f9d3171f5020da5c359cdda28ef05172e858c464"|Move Method protected logDebug(message String, arguments Object...) : void from class cascading.stats.tez.TezNodeStats to protected logDebug(message String, arguments Object...) : void from class cascading.stats.CascadingStats|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/JetBrains/intellij-plugins/commit/0df7cb00757fe0d4fac8d8b0d5fc46af95feb238"|Extract Method public findPsiFile(project Project, path String) : PsiFile extracted from private getElementForNavigationTarget(project Project, target PluginNavigationTarget) : PsiElement in class com.jetbrains.lang.dart.resolve.DartResolver|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/apache/giraph/commit/03ade425dd5a65d3a713d5e7d85aa7605956fbd2"|Inline Method private putPartition(meta MetaPartition) : void inlined to public putPartition(partition Partition<I,V,E>) : void in class org.apache.giraph.ooc.DiskBackedPartitionStore|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/apache/giraph/commit/03ade425dd5a65d3a713d5e7d85aa7605956fbd2"|Move Attribute private edgeStore : EdgeStore<I,V,E> from class org.apache.giraph.comm.ServerData to private edgeStore : EdgeStore<I,V,E> from class org.apache.giraph.partition.SimplePartitionStore|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/apache/giraph/commit/03ade425dd5a65d3a713d5e7d85aa7605956fbd2"|Move Class org.apache.giraph.partition.DiskBackedPartitionStore moved to org.apache.giraph.ooc.DiskBackedPartitionStore|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/apache/giraph/commit/03ade425dd5a65d3a713d5e7d85aa7605956fbd2"|Extract And Move Method public moveEdgesToVertices() : void extracted from public setup() : FinishedSuperstepStats in class org.apache.giraph.worker.BspServiceWorker & moved to class org.apache.giraph.partition.SimplePartitionStore|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/siacs/Conversations/commit/e6cb12dfe414497b4317820497985c110cb81864"|Extract Method public getItemViewType(message Message) : int extracted from public getItemViewType(position int) : int in class eu.siacs.conversations.ui.adapter.MessageAdapter|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/Netflix/eureka/commit/f6212a7e474f812f31ddbce6d4f7a7a0d498b751"|Extract Method protected onRemoteStatusChanged(oldStatus InstanceInfo.InstanceStatus, newStatus InstanceInfo.InstanceStatus) : void extracted from private updateInstanceRemoteStatus() : void in class com.netflix.discovery.DiscoveryClient|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/Netflix/eureka/commit/5103ace802b2819438318dd53b5b07512aae0d25"|Extract Method public fillUpRegistryOfServer(serverIdx int, count int, instanceTemplate InstanceInfo) : void extracted from public fillUpRegistry(count int, instanceTemplate InstanceInfo) : void in class com.netflix.eureka2.integration.EurekaDeploymentClients|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/scobal/seyren/commit/5fb36a321af7df470d4c845cb18da8f85be31c38"|Extract Method private evaluateTemplate(check Check, subscription Subscription, alerts List<Alert>, templateContent String) : String extracted from public createBody(check Check, subscription Subscription, alerts List<Alert>) : String in class com.seyren.core.util.velocity.VelocityEmailHelper|0|1|0|0|0|0|0|0|0|0|0
"https://github.com/wicketstuff/core/commit/8ea46f48063c38473c12ca7c114106ca910b6e74"|Extract Method private testRenderedTab() : void extracted from public renderSimpleTab() : void in class org.wicketstuff.foundation.tab.FoundationTabTest|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/spring-projects/spring-integration/commit/4cca684f368d3ff719c62d3fa4cac3cdb7828bff"|Move Class org.springframework.integration.codec.CompositeCodecTests moved to org.springframework.integration.codec.kryo.CompositeCodecTests|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/spring-projects/spring-integration/commit/ec5230abc7500734d7b78a176c291378e100a927"|Inline Method private doClose() : void inlined to public close() : void in class org.springframework.integration.ip.tcp.connection.CachingClientConnectionFactory.CachedConnection|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/orfjackal/retrolambda/commit/46b0d84de9c309bca48a99e572e6611693ed5236"|Extract Method public saveResource(relativePath Path, content byte[]) : void extracted from public save(bytecode byte[]) : void in class net.orfjackal.retrolambda.files.ClassSaver|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/raphw/byte-buddy/commit/f1dfb66a368760e77094ac1e3860b332cf0e4eb5"|Pull Up Method protected wrap(values List<ParameterDescription>) : ParameterList from class net.bytebuddy.description.method.ParameterList.ForLoadedExecutable to protected wrap(values List<ParameterDescription>) : ParameterList from class net.bytebuddy.description.method.ParameterList.AbstractBase|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/raphw/byte-buddy/commit/f1dfb66a368760e77094ac1e3860b332cf0e4eb5"|Pull Up Method protected wrap(values List<ParameterDescription>) : ParameterList from class net.bytebuddy.description.method.ParameterList.ForLoadedExecutable.OfLegacyVmMethod to protected wrap(values List<ParameterDescription>) : ParameterList from class net.bytebuddy.description.method.ParameterList.AbstractBase|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/raphw/byte-buddy/commit/f1dfb66a368760e77094ac1e3860b332cf0e4eb5"|Pull Up Method protected wrap(values List<ParameterDescription>) : ParameterList from class net.bytebuddy.description.method.ParameterList.ForLoadedExecutable.OfLegacyVmConstructor to protected wrap(values List<ParameterDescription>) : ParameterList from class net.bytebuddy.description.method.ParameterList.AbstractBase|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/raphw/byte-buddy/commit/f1dfb66a368760e77094ac1e3860b332cf0e4eb5"|Pull Up Method protected wrap(values List<ParameterDescription>) : ParameterList from class net.bytebuddy.description.method.ParameterList.Explicit to protected wrap(values List<ParameterDescription>) : ParameterList from class net.bytebuddy.description.method.ParameterList.AbstractBase|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/liferay/liferay-plugins/commit/7c7ecf4cffda166938efd0ae34830e2979c25c73"|Extract Method protected updateSyncDLObject(syncDLObject SyncDLObject) : void extracted from public onAfterUpdate(resourcePermission ResourcePermission) : void in class com.liferay.sync.hook.listeners.ResourcePermissionModelListener|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/jenkinsci/workflow-plugin/commit/d0e374ce8ecb687b4dc046d1edea9e52da17706f"|Inline Method private setBranch(property BranchJobProperty, branch Branch, project WorkflowJob) : void inlined to public setBranch(project WorkflowJob, branch Branch) : WorkflowJob in class org.jenkinsci.plugins.workflow.multibranch.WorkflowBranchProjectFactory|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/jenkinsci/workflow-plugin/commit/d0e374ce8ecb687b4dc046d1edea9e52da17706f"|Move Attribute package SCRIPT : String from class org.jenkinsci.plugins.workflow.multibranch.WorkflowBranchProjectFactory to package SCRIPT : String from class org.jenkinsci.plugins.workflow.multibranch.WorkflowMultiBranchProject|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/gwtproject/gwt/commit/22fb2c9c6974bd1fe0f6ff684f52e6cfbed1a387"|Inline Method private rescueAndInstantiate(type JClassType) : void inlined to public visit(x JNewInstance, ctx Context) : boolean in class com.google.gwt.dev.jjs.impl.ControlFlowAnalyzer.RescueVisitor|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/gwtproject/gwt/commit/22fb2c9c6974bd1fe0f6ff684f52e6cfbed1a387"|Inline Method private rescueAndInstantiate(type JClassType) : void inlined to public visit(x JsniMethodRef, ctx Context) : boolean in class com.google.gwt.dev.jjs.impl.ControlFlowAnalyzer.RescueVisitor|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/gwtproject/gwt/commit/22fb2c9c6974bd1fe0f6ff684f52e6cfbed1a387"|Extract Method private rescueMembersAndInstantiateSuperInterfaces(type JDeclaredType) : void extracted from public visit(type JClassType, ctx Context) : boolean in class com.google.gwt.dev.jjs.impl.ControlFlowAnalyzer.RescueVisitor|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/gwtproject/gwt/commit/22fb2c9c6974bd1fe0f6ff684f52e6cfbed1a387"|Extract Method private rescueMembersAndInstantiateSuperInterfaces(type JDeclaredType) : void extracted from public visit(type JInterfaceType, ctx Context) : boolean in class com.google.gwt.dev.jjs.impl.ControlFlowAnalyzer.RescueVisitor|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/google/truth/commit/200f1577d238a6d3fbcf99cb2a2585b2071214a6"|Extract Method public isOrdered(comparator Comparator<? super T>) : void extracted from public isPartiallyOrdered(comparator Comparator<? super T>) : void in class com.google.common.truth.IterableSubject|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/google/truth/commit/1768840bf1e69892fd2a23776817f620edfed536"|Move Class com.google.common.truth.ListTest.Bar moved to com.google.common.truth.IterableTest.Bar|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/google/truth/commit/1768840bf1e69892fd2a23776817f620edfed536"|Move Method public isOrderedFailure() : void from class com.google.common.truth.ListTest to public isOrderedFailure() : void from class com.google.common.truth.IterableTest|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/google/truth/commit/1768840bf1e69892fd2a23776817f620edfed536"|Move Class com.google.common.truth.ListTest.Foo moved to com.google.common.truth.IterableTest.Foo|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/google/truth/commit/1768840bf1e69892fd2a23776817f620edfed536"|Move Method public isStrictlyOrderedWithNonComparableElementsFailure() : void from class com.google.common.truth.ListTest to public isStrictlyOrderedWithNonComparableElementsFailure() : void from class com.google.common.truth.IterableTest|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/google/truth/commit/1768840bf1e69892fd2a23776817f620edfed536"|Move Method public isStrictlyOrderedFailure() : void from class com.google.common.truth.ListTest to public isStrictlyOrderedFailure() : void from class com.google.common.truth.IterableTest|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/google/truth/commit/1768840bf1e69892fd2a23776817f620edfed536"|Move Attribute private FOO_COMPARATOR : Comparator<Foo> from class com.google.common.truth.ListTest to private FOO_COMPARATOR : Comparator<Foo> from class com.google.common.truth.IterableTest|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/google/truth/commit/1768840bf1e69892fd2a23776817f620edfed536"|Move Method public isOrderedWithNonComparableElementsFailure() : void from class com.google.common.truth.ListTest to public isOrderedWithNonComparableElementsFailure() : void from class com.google.common.truth.IterableTest|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/google/truth/commit/1768840bf1e69892fd2a23776817f620edfed536"|Move Attribute private COMPARE_AS_DECIMAL : Comparator<String> from class com.google.common.truth.ListTest to private COMPARE_AS_DECIMAL : Comparator<String> from class com.google.common.truth.IterableTest|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/antlr/antlr4/commit/b395127e733b33c27f344695ebf155ecf5edeeab"|Move Method public inspect(parser Parser) : Future<JDialog> from class org.antlr.v4.runtime.RuleContext to public inspect(t Tree, parser Parser) : Future<JDialog> from class org.antlr.v4.gui.Trees|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/antlr/antlr4/commit/b395127e733b33c27f344695ebf155ecf5edeeab"|Move Method public save(parser Parser, fileName String) : void from class org.antlr.v4.runtime.RuleContext to public save(t Tree, parser Parser, fileName String) : void from class org.antlr.v4.gui.Trees|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/antlr/antlr4/commit/b395127e733b33c27f344695ebf155ecf5edeeab"|Move Class org.antlr.v4.runtime.tree.gui.TreePostScriptGenerator moved to org.antlr.v4.gui.TreePostScriptGenerator|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/antlr/antlr4/commit/b395127e733b33c27f344695ebf155ecf5edeeab"|Move Method public writePS(t Tree, ruleNames List<String>, fileName String) : void from class org.antlr.v4.runtime.tree.Trees to public writePS(t Tree, ruleNames List<String>, fileName String) : void from class org.antlr.v4.gui.Trees|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/antlr/antlr4/commit/b395127e733b33c27f344695ebf155ecf5edeeab"|Move Class org.antlr.v4.runtime.misc.JFileChooserConfirmOverwrite moved to org.antlr.v4.gui.JFileChooserConfirmOverwrite|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/antlr/antlr4/commit/b395127e733b33c27f344695ebf155ecf5edeeab"|Move Class org.antlr.v4.runtime.tree.gui.TreeViewer moved to org.antlr.v4.gui.TreeViewer|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/antlr/antlr4/commit/b395127e733b33c27f344695ebf155ecf5edeeab"|Move Method public save(parser Parser, fileName String, fontName String, fontSize int) : void from class org.antlr.v4.runtime.RuleContext to public save(t Tree, parser Parser, fileName String, fontName String, fontSize int) : void from class org.antlr.v4.gui.Trees|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/antlr/antlr4/commit/b395127e733b33c27f344695ebf155ecf5edeeab"|Inline Method public toStringTree(t Tree, nodeTextProvider TreeTextProvider) : String inlined to public toStringTree(t Tree, ruleNames List<String>) : String in class org.antlr.v4.runtime.tree.Trees|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/antlr/antlr4/commit/b395127e733b33c27f344695ebf155ecf5edeeab"|Move Class org.antlr.v4.runtime.tree.gui.TreeTextProvider moved to org.antlr.v4.gui.TreeTextProvider|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/antlr/antlr4/commit/b395127e733b33c27f344695ebf155ecf5edeeab"|Move Class org.antlr.v4.runtime.tree.gui.TreeLayoutAdaptor moved to org.antlr.v4.gui.TreeLayoutAdaptor|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/antlr/antlr4/commit/b395127e733b33c27f344695ebf155ecf5edeeab"|Move Class org.antlr.v4.runtime.tree.gui.BasicFontMetrics moved to org.antlr.v4.gui.BasicFontMetrics|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/antlr/antlr4/commit/b395127e733b33c27f344695ebf155ecf5edeeab"|Move Method public inspect(ruleNames List<String>) : Future<JDialog> from class org.antlr.v4.runtime.RuleContext to public inspect(t Tree, ruleNames List<String>) : Future<JDialog> from class org.antlr.v4.gui.Trees|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/antlr/antlr4/commit/b395127e733b33c27f344695ebf155ecf5edeeab"|Move Class org.antlr.v4.runtime.misc.GraphicsSupport moved to org.antlr.v4.gui.GraphicsSupport|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/antlr/antlr4/commit/b395127e733b33c27f344695ebf155ecf5edeeab"|Move Class org.antlr.v4.runtime.misc.TestRig moved to org.antlr.v4.gui.TestRig|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/antlr/antlr4/commit/b395127e733b33c27f344695ebf155ecf5edeeab"|Move Method public getPS(t Tree, ruleNames List<String>) : String from class org.antlr.v4.runtime.tree.Trees to public getPS(t Tree, ruleNames List<String>) : String from class org.antlr.v4.gui.Trees|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/antlr/antlr4/commit/b395127e733b33c27f344695ebf155ecf5edeeab"|Move Class org.antlr.v4.runtime.tree.gui.SystemFontMetrics moved to org.antlr.v4.gui.SystemFontMetrics|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/antlr/antlr4/commit/b395127e733b33c27f344695ebf155ecf5edeeab"|Move Method public getPS(t Tree, ruleNames List<String>, fontName String, fontSize int) : String from class org.antlr.v4.runtime.tree.Trees to public getPS(t Tree, ruleNames List<String>, fontName String, fontSize int) : String from class org.antlr.v4.gui.Trees|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/antlr/antlr4/commit/b395127e733b33c27f344695ebf155ecf5edeeab"|Move Method public writePS(t Tree, ruleNames List<String>, fileName String, fontName String, fontSize int) : void from class org.antlr.v4.runtime.tree.Trees to public writePS(t Tree, ruleNames List<String>, fileName String, fontName String, fontSize int) : void from class org.antlr.v4.gui.Trees|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/antlr/antlr4/commit/b395127e733b33c27f344695ebf155ecf5edeeab"|Move Class org.antlr.v4.runtime.tree.gui.PostScriptDocument moved to org.antlr.v4.gui.PostScriptDocument|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/antlr/antlr4/commit/a9ca2efae56815dc464189b055ffe9da23766f7f"|Extract Method public getAmbuityParserInterpreter(g Grammar, originalParser Parser, tokens TokenStream) : ParserInterpreter extracted from public getAllPossibleParseTrees(g Grammar, originalParser Parser, tokens TokenStream, decision int, alts BitSet, startIndex int, stopIndex int, startRuleIndex int) : List<ParserRuleContext> in class org.antlr.v4.tool.GrammarParserInterpreter|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/antlr/antlr4/commit/a9ca2efae56815dc464189b055ffe9da23766f7f"|Extract Method public getDescendants(t ParseTree) : List<ParseTree> extracted from public descendants(t ParseTree) : List<ParseTree> in class org.antlr.v4.runtime.tree.Trees|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/spring-projects/spring-boot/commit/becced5f0b7bac8200df7a5706b568687b517b90"|Extract Method private createEnvironmentPreparedEvent(propName String, propValue String) : SpringApplicationEvent extracted from public differentEventTypes() : void in class org.springframework.boot.actuate.system.ApplicationPidFileWriterTests|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/spring-projects/spring-boot/commit/becced5f0b7bac8200df7a5706b568687b517b90"|Extract Method private mockPropertySource(name String, value String) : MockPropertySource extracted from public overridePidFileWithSpring() : void in class org.springframework.boot.actuate.system.ApplicationPidFileWriterTests|0|0|0|0|0|0|0|0|0|0|0
"https://github.com/spring-projects/spring-boot/commit/becced5f0b7bac8200df7a5706b568687b517b90"|Move Method private getEnvironment(event SpringApplicationEvent) : Environment from class org.springframework.boot.actuate.system.ApplicationPidFileWriter to private getEnvironment(event SpringApplicationEvent) : Environment from class org.springframework.boot.actuate.system.ApplicationPidFileWriter.SpringProperty|0|0|0|0|0|0|0|0|0|0|0
